,EAP,HPL,MWS
0,7.628591889262113e-62,2.343490847069544e-63,1.2234344832270704e-58
0,7.995697012722235e-72,8.77817810507788e-77,1.0357920426573255e-77
0,1.8121680171932964e-62,5.292181239216145e-61,7.291431063512259e-63
0,2.2423677864528187e-60,1.6919615847956786e-59,2.6149087742956546e-55
0,1.0088175815084379e-54,2.0596799719698473e-56,3.536928954030582e-55
0,6.955615453216596e-39,4.200991838688791e-42,1.3814354685588043e-44
0,1.3199628119344653e-82,2.115099618079622e-83,3.0974470519876453e-83
0,6.528772990704255e-75,7.996207560867611e-78,3.4732744160862763e-76
0,9.441134849802898e-63,1.622618771287356e-65,1.428240658641685e-62
0,8.286647266815707e-125,3.379209133412941e-119,8.619895309707235e-126
0,1.5517921425307759e-161,2.734491824894589e-160,1.178024041174007e-155
0,5.764629153975985e-43,6.779600582658757e-45,1.4795033813450713e-45
0,4.2557680004999417e-97,2.2374936182418267e-93,9.078034242743323e-94
0,2.3405272004125703e-97,4.343591944758632e-104,1.8829966262743292e-106
0,2.8018777636015406e-31,1.9602959167631533e-30,1.041859366318744e-29
0,1.447565176076399e-61,2.1603523326222203e-64,2.750290869979085e-63
0,6.2266114757244535e-62,1.3221680875738635e-57,2.486588498243992e-63
0,1.116072641041565e-57,1.9070879276532948e-58,3.71927799178399e-61
0,1.880990308151321e-162,4.096104847465453e-158,3.146249986563001e-163
0,8.104549080730128e-110,1.0610768046203843e-112,1.1853306866235022e-112
0,8.347029266922338e-58,1.0606374542154195e-60,1.2391754015887384e-55
0,1.0187424659615287e-65,4.531093487148745e-69,5.17808769217167e-62
0,3.223452171239656e-116,1.2376253026876851e-120,1.8764178794820504e-122
0,1.9122441969858864e-160,2.056422221602634e-151,1.4299208699773979e-157
0,2.074230797636768e-114,1.3916549946459473e-112,6.55043030024945e-114
0,1.863898465997857e-151,1.3162640818065136e-156,4.118115825069694e-154
0,6.5042720259675e-71,1.0486969458870684e-74,1.9782127294977886e-63
0,3.620138932346885e-103,7.310875161775393e-107,1.9608698578419794e-110
0,1.2247134462924843e-186,7.474081775570544e-194,1.344356820531312e-171
0,1.1838430793721253e-65,4.4049695728672997e-66,7.205934463363802e-58
0,5.141783877947064e-76,7.812250335169639e-81,2.2317184601634965e-68
0,6.300943798826034e-156,1.6019300051152184e-139,3.0142912790148e-161
0,1.0957015435224943e-53,1.5841789430060175e-54,5.4792175095219696e-55
0,5.718263951177244e-159,1.6295651267092004e-166,5.84804703820784e-160
0,1.0112412927823467e-45,3.502754871421542e-45,2.5317268399366766e-49
0,4.2868568189339385e-131,1.0435871046101779e-138,3.389304053316776e-139
0,0.0,0.0,0.0
0,2.997001780761316e-93,5.430202898752808e-89,4.431418231638532e-94
0,1.8695937859312637e-42,1.0810923587006751e-38,6.049955475446839e-44
0,4.645221412399603e-109,1.389331885873197e-109,1.973272728277998e-108
0,1.2971693724828693e-88,2.8754830322200596e-86,1.9426687203632675e-87
0,6.3792408324386565e-220,4.04100529618983e-228,5.765259645966548e-211
0,2.2455879523195166e-35,7.432040831350634e-34,3.1710425078840366e-36
0,3.620903115133432e-89,6.607934677880681e-85,2.574285853469369e-89
0,1.8523254307567142e-60,3.129095946703904e-61,3.812161844796511e-60
0,3.870958807688058e-19,1.905372348930721e-18,1.1831351729011132e-17
0,7.633177230504416e-26,1.3200085975293897e-28,1.3121921398164499e-25
0,1.5866479499870365e-92,1.43685275962154e-93,2.173089820299593e-89
0,4.229383431867666e-43,1.5931251748456545e-39,3.4837473463548105e-43
0,4.9276558416353284e-119,6.73456634903278e-114,1.4882354299552702e-116
0,2.1111213008199855e-126,1.1263059811588862e-122,7.557732693462739e-120
0,2.649989147714669e-19,4.678321558838126e-20,1.1470536651900647e-22
0,6.532662863489894e-28,1.5985617036070081e-27,2.599155340662725e-26
0,7.170509808444959e-66,7.150763080229132e-63,1.548521650017398e-64
0,1.7162875175307067e-103,1.4213906805393564e-108,1.217681587066649e-93
0,3.236627965253185e-89,2.4552597793085922e-85,1.1422419641139507e-89
0,5.0066250337023053e-26,5.13592894528608e-29,7.391631481505024e-29
0,4.2990583127232e-48,7.1238663074336425e-40,5.9056650637742386e-46
0,2.893441146448609e-94,2.924993803121327e-103,2.7280915217824834e-91
0,2.181985999913343e-22,5.98213411841799e-23,2.3413021163118107e-23
0,0.0,0.0,0.0
0,5.0359941586586734e-64,4.00097321202091e-63,5.503195722451799e-60
0,1.8691547557322925e-37,3.938072352782328e-37,1.531058833378734e-35
0,7.359313244939613e-46,1.5280974272433105e-44,6.487240956433268e-45
0,2.9287518137723823e-47,3.426801756710866e-47,4.6012517283218e-49
0,7.855412340822048e-168,1.9565703130441595e-156,3.757357140129715e-172
0,1.725383082623361e-148,4.20728513552539e-140,2.791591065786167e-153
0,2.971573272997576e-82,1.5101608796246867e-83,5.068926177726287e-75
0,1.7772149100160868e-47,2.623459747238752e-45,1.7071327060381404e-47
0,6.486439411109831e-107,6.1612401669207674e-105,6.507810529995517e-102
0,6.303345762261019e-200,5.060614707469897e-216,6.502245843167524e-212
0,9.660860095696293e-193,5.86149440870364e-181,3.1081262940029873e-191
0,2.2730642919945474e-46,1.4552079001824998e-46,8.620710174341751e-48
0,4.733608044068431e-16,2.1793861772806267e-16,9.074203396750264e-16
0,1.376107012976999e-144,3.5812678734640834e-144,5.384228151574168e-134
0,2.53655731229378e-42,3.643600197695033e-44,3.72860452115687e-39
0,2.7387357697882627e-133,2.6501342855621737e-127,3.559345385673639e-132
0,1.034540374444122e-65,2.7240334036414788e-65,8.475834172408575e-62
0,5.8004022610849376e-145,3.127801118109868e-148,6.188051876494292e-148
0,9.59528306982968e-162,3.7099569043240726e-149,4.4489019342338605e-166
0,1.6557561663061523e-190,8.292048528495515e-200,5.818050574577225e-197
0,1.1907484396755683e-66,3.742718900468235e-71,4.365546958571083e-69
0,1.9061339571729494e-44,7.841420879013742e-47,7.915628428891973e-42
0,3.030253752166772e-49,1.527311982457018e-48,1.0684472513973748e-46
0,5.670279411107268e-252,1.1729145338739796e-234,1.101682253989599e-260
0,1.1919829199846547e-60,5.4004794419538355e-58,1.242312391208866e-59
0,2.68753253328938e-40,3.552862852161213e-37,1.6323468844752504e-40
0,4.577433362614394e-85,1.1971686196205393e-82,9.346814491135241e-86
0,2.6399423380889165e-96,3.955632257831317e-95,4.947842766125027e-99
0,1.4181648483291585e-104,8.454673879396928e-99,1.9416756122415678e-104
0,8.554879227129704e-97,3.1240280195182754e-100,4.71563831518501e-107
0,3.1329596336253427e-149,2.0458481480873372e-149,1.5499869302261037e-144
0,3.937904114598298e-96,8.021976633524848e-95,5.2540351368137564e-92
0,4.081522254501098e-112,1.7625142848358435e-115,1.5964788828718352e-105
0,2.5064696030612317e-116,2.395651289845089e-114,2.0928793464680897e-119
0,7.114126989756735e-25,2.278359329669218e-27,3.731344957198664e-28
0,6.577709861909233e-36,3.4163668885789244e-37,4.757841919432122e-37
0,2.258942158225308e-60,3.119354490145891e-64,1.785031114238334e-64
0,2.167535294449141e-71,7.572778887034102e-75,2.721354627224503e-75
0,6.222494815663978e-153,8.036026892091678e-158,2.1648009508929427e-147
0,1.9034146298499322e-73,1.0043958733936163e-82,1.4840426592837576e-79
0,3.8670099881545943e-115,2.268866447072119e-107,3.7278377733540466e-117
0,1.0282012751988779e-39,2.0959199867603133e-39,4.884844583929337e-38
0,3.095319675533196e-68,7.945579435071003e-70,8.229512304510099e-63
0,4.0840363788538935e-70,2.5632557246550376e-72,4.497949018365898e-74
0,7.116007915479028e-30,2.192869957694325e-34,2.8591348673600757e-31
0,1.6404527088849194e-91,6.727492789104087e-87,2.137861329599536e-92
0,1.5229052367072786e-80,1.2049522434424026e-72,7.039455910070006e-79
0,1.2831814580590274e-100,2.797810290308834e-91,9.931639011911752e-102
0,6.43010480974565e-110,2.986737492094149e-113,1.4144017207502388e-103
0,3.189074853094565e-66,3.450191679050962e-61,2.6352317511512176e-63
0,2.01425866195851e-46,2.895067313289275e-49,9.104749728431716e-44
0,5.182664205659527e-156,8.829384869244036e-168,1.0583358555761134e-165
0,1.5351195398906486e-30,3.597862240978915e-31,2.593522875947168e-30
0,8.845260556720407e-31,2.1234393375443964e-32,6.708137214904038e-33
0,3.6215148744973214e-55,4.271181846673085e-60,3.0889843809959076e-59
0,3.023895275627147e-66,2.0305310406954505e-64,7.510110819607527e-66
0,4.913298218296921e-77,1.4793896506494422e-74,2.3198658483017684e-81
0,9.057473700395628e-151,1.078500004073419e-145,1.750908865582365e-148
0,4.418671486722664e-28,2.162746817396625e-29,2.092830083406928e-25
0,2.3217231499836123e-89,3.033299923268636e-90,3.5811984898538335e-91
0,2.615380012326894e-189,1.154799438148614e-187,2.5441053224050813e-179
0,2.3054240383643047e-122,2.4159209587363123e-120,1.0710650415709203e-117
0,2.5911827045495576e-68,5.46453248956917e-68,7.404681976354586e-65
0,8.172230123974156e-209,4.927464707307408e-195,1.1916700356549206e-213
0,1.3857915624634817e-109,5.833999162737392e-109,2.856280757155579e-101
0,6.872914993471455e-24,1.8993955859983225e-26,2.4157013122775754e-25
0,1.145879779672282e-107,6.094761060613973e-99,5.384962766912684e-106
0,7.757104918447945e-20,4.395901315570006e-19,4.103355163046471e-16
0,1.3838691221446607e-100,8.921869009681375e-96,4.0914356400843193e-103
0,3.1931463445147057e-71,7.049578627367012e-72,1.9267839399570848e-70
0,3.2984462270048535e-82,1.7139801434994382e-79,1.3943698628376807e-84
0,4.1857209203576274e-85,1.4766589929244773e-89,3.737219060527583e-78
0,1.6274510469886124e-55,2.7711907737639848e-61,1.637367169260529e-54
0,2.633266898703215e-100,1.252666166314999e-103,1.3135254175890696e-94
0,1.2585599714618802e-69,4.789312176838523e-65,5.965441592484935e-71
0,1.2464079348814618e-75,3.423069969969467e-75,5.076967363695212e-80
0,1.097437414273116e-26,5.637460768163244e-28,7.536399320495927e-24
0,1.342004740950383e-142,1.6564257635551685e-135,3.810360040236709e-143
0,2.0947724532876127e-20,9.642400254586655e-24,2.4988838394152248e-20
0,5.742206634834983e-216,7.52388312842655e-230,3.751445125231118e-232
0,6.86977573173754e-101,9.152406624727913e-89,3.581955435729041e-101
0,1.1525276175096823e-33,7.336002070977552e-34,5.478081351742258e-33
0,7.693248084820038e-32,2.3502879078454025e-33,2.1238591529618703e-32
0,4.349248727136444e-80,3.5145839222680673e-79,1.1735492133421788e-78
0,9.411088349635654e-19,1.8954479482530812e-18,1.7742203928585907e-18
0,2.294975489598218e-209,7.448966590425137e-218,4.7700295046399926e-222
0,5.554451982843574e-70,2.665353482420053e-74,4.657198081000919e-75
0,1.2376996566306893e-87,2.529793206126285e-91,6.018981089337214e-84
0,1.4640531648998882e-63,2.8628836770979343e-58,6.561499115832781e-62
0,6.518693454290728e-99,1.3058616163631786e-103,3.6134815907544755e-107
0,9.589707715330033e-145,1.985760408692742e-144,7.6384797239625235e-149
0,2.2118244076080092e-67,1.2513589201973959e-64,9.856808915763245e-71
0,1.915237053259339e-40,4.609171847992098e-41,2.1630130726900545e-43
0,3.7751445385986377e-54,1.4311022948880321e-54,1.2287987298090084e-54
0,3.452882626944032e-86,1.077961316548229e-90,3.608453912124322e-88
0,3.58557293494614e-22,3.8341807667335326e-22,8.208530201997731e-22
0,9.59424940808616e-96,1.0455946945051872e-91,6.694100956486847e-92
0,6.410342051450788e-49,1.9561539188510435e-49,6.509745481208693e-50
0,6.054263525188777e-116,6.00819189811475e-111,1.9134955972970326e-115
0,3.845586027438905e-62,3.233835968958303e-61,7.839084035256254e-65
0,1.2551615229993864e-109,1.2111820166341917e-104,1.5205815218578298e-114
0,1.2488634056954682e-88,2.0577525682907875e-96,3.957552386091864e-95
0,2.9367405222945255e-90,9.703155518027315e-80,2.838845608469092e-92
0,8.593437685323916e-82,2.003228927435732e-82,1.9235371764114434e-82
0,4.362293382365256e-60,1.5329138703602918e-63,6.556985359531669e-66
0,2.5575019819639962e-120,1.0680015722395621e-114,8.94625184153211e-123
0,1.0617257259791812e-74,7.548746721889763e-75,8.832536343171565e-74
0,9.556692514735869e-89,1.8629677717117368e-92,1.3109355726728292e-84
0,5.0463843929714736e-27,1.1572316173069976e-28,1.6487427540899202e-26
0,3.755858391839578e-29,7.516764966624477e-31,1.1543457423841409e-29
0,1.0555977101374965e-39,2.537096911109723e-43,7.364452185323277e-41
0,5.20934860258114e-162,2.706146440160588e-159,2.4705060065562755e-166
0,1.8378331140564313e-24,4.4310238626383146e-26,1.4559092523228403e-25
0,2.4940130437251696e-66,1.4311087354046644e-69,2.9075995966347084e-68
0,3.479634403397259e-75,1.594076334913834e-79,1.5613294228864877e-80
0,9.076275043364995e-95,6.571185747821938e-95,4.196661807995663e-97
0,4.128339764480317e-89,8.043183379270427e-92,6.860698157985448e-94
0,1.2670491760772546e-129,9.387744646408422e-129,2.0933218924691555e-121
0,1.6406299821794576e-119,1.227053309706889e-123,8.214055523159944e-123
0,1.0309503070227834e-88,2.4616892804361975e-84,1.0848778275255332e-89
0,1.8328889578779596e-40,6.072020155337138e-44,3.0420477680680603e-43
0,1.6729054043582816e-61,1.392601844627341e-60,2.8123757674062852e-56
0,2.429546514092635e-40,5.786706734382053e-41,3.50808287399957e-43
0,1.3330378725528524e-28,1.5448113175771408e-27,9.038293730096463e-27
0,1.3330850987931143e-64,7.904642405013332e-64,4.599322199359364e-62
0,3.894917353308926e-28,8.383832874859492e-29,4.320637955545814e-29
0,1.6968623499905207e-29,4.579813200113231e-28,8.763796816504103e-30
0,2.3134996547200543e-59,3.34108840450327e-63,3.3513220569809644e-62
0,5.880615961918098e-93,2.057321772597753e-95,3.3093074354259685e-85
0,5.632685522454283e-32,3.9423256636025848e-31,4.9611744762122813e-29
0,1.22690513942002e-131,1.3816545462603514e-133,2.5529377314960037e-135
0,2.328856197724111e-76,1.0629446451321505e-78,1.0133400382703504e-75
0,8.267867422042868e-128,2.1782122611757115e-125,6.5238014990564e-131
0,2.5136419719825323e-71,1.1356145759020618e-66,1.2499717242443365e-71
0,8.723073252535286e-32,6.942051688806639e-33,2.641685223899227e-33
0,3.122013472610643e-136,4.392881325389077e-135,2.1671920254294167e-127
0,2.0002027503058207e-91,1.2542574150487596e-86,2.0467586366380104e-94
0,1.0978655633295386e-113,6.961654500481953e-121,1.4398512332638528e-122
0,5.857822767171728e-87,2.708383801084119e-89,6.591404728260771e-83
0,2.7069315937924096e-64,4.569522482859162e-61,1.0846616153042302e-59
0,2.3460848807920407e-167,1.296431431380343e-177,2.3672633780333384e-176
0,2.2340560456811446e-70,3.3314847917985244e-74,5.0961387581601075e-76
0,3.2368052033752694e-64,2.7399456948564845e-64,2.4709735652915547e-60
0,3.969376978450718e-88,7.841001309911643e-93,4.688974429339875e-85
0,1.9826335688501152e-32,1.6194095229233612e-34,5.784176365197877e-33
0,1.2007839286832028e-86,8.248607684693714e-88,8.75835481330766e-79
0,3.3824936249726526e-195,3.3742787438500075e-203,3.3143906511802816e-209
0,2.6524394104577466e-18,1.2041705001830449e-18,4.339135247622133e-19
0,1.5297183649020187e-146,2.1709884119466233e-144,3.629129401613503e-150
0,3.0818348666057894e-33,1.7984917142996015e-33,3.8611396561397985e-33
0,1.0829973476450404e-49,1.7917545025371286e-48,7.263165646957512e-49
0,1.4621652772440432e-196,2.957086824696052e-188,7.284187678636439e-199
0,1.6826140160946696e-64,3.391593841390826e-69,1.5638324538918113e-65
0,3.827137786033717e-62,2.8127183628820046e-65,2.2326279109180843e-64
0,1.3061023626095287e-36,3.3883839775061977e-31,3.897483757139137e-37
0,5.0021388287037016e-99,2.5407214747507914e-103,1.4406838050850415e-100
0,2.8021906082731103e-97,5.823443391366571e-97,2.332460878542013e-93
0,1.6608775120757026e-56,1.193137693953434e-58,5.523673353012104e-59
0,2.709057706932779e-51,4.98260339601136e-50,5.059546278121033e-48
0,8.248242571131626e-80,3.406431274690044e-80,1.842709148623284e-77
0,4.8191947928960105e-84,4.20802773348401e-87,9.869080981852189e-92
0,8.840843189296303e-25,6.0191257461837205e-28,9.588336707391828e-27
0,9.091008387919888e-15,7.352224999361483e-14,2.3258190986193076e-14
0,1.5747432315278115e-87,3.1921702881624e-89,3.798879108091545e-83
0,8.066232039692836e-82,1.6051178057106127e-78,1.1563595470703679e-82
0,2.4109420213971982e-43,1.8043761149666137e-42,1.1303290418788356e-41
0,4.550301038833565e-59,3.3977734279987266e-59,6.67308004107445e-55
0,7.204611550533126e-49,4.751467289677474e-52,5.283447813272079e-52
0,2.8372379424264244e-192,6.000838353906562e-192,8.593890347701281e-199
0,2.97067998503139e-39,1.8646724517523975e-36,1.0840530573522623e-38
0,9.578053542132493e-51,6.320987147564094e-54,6.29862411601723e-52
0,5.34382860881715e-228,1.1881049938042187e-210,2.7309419329784735e-222
0,1.6403927624877435e-58,4.1138908674092435e-55,2.0660228016984204e-58
0,1.692607004030077e-106,5.001252488178207e-112,9.939817159450718e-98
0,5.747897223928992e-84,1.0618808732549642e-90,3.9530142378426133e-81
0,7.110366641736383e-46,5.734775028742383e-48,2.1249542174951623e-44
0,4.906137894307271e-20,3.502576434824387e-19,1.2709794781156295e-19
0,7.267500983747329e-41,1.4941138774888639e-43,5.1154231376434144e-42
0,8.609640385995917e-34,9.371592990939985e-39,3.538813215810064e-38
0,3.7799392254114685e-28,4.1437910312012137e-29,6.994553894133083e-29
0,2.3733812071607383e-69,3.212285944433703e-65,2.9465278143546366e-65
0,4.1532323825504796e-134,2.498084908725085e-150,2.2110683039991292e-149
0,4.032805830513685e-174,2.9068898674334416e-178,1.4913496289485558e-167
0,3.0205884827796447e-21,6.418600398926115e-23,1.5933266913984128e-22
0,2.536028110006469e-126,7.344192899286168e-137,3.844912677598059e-130
0,8.615423877233515e-67,1.5004764803527747e-67,5.1831779173472174e-64
0,2.440557418576313e-26,1.615437199078803e-33,1.9284836286873072e-33
0,3.2840494512414743e-103,2.5527413646014745e-102,3.465924557848342e-101
0,5.020931623546788e-86,3.6887478623871885e-92,7.42739220689298e-89
0,1.2001357582695822e-74,1.6385127076545863e-75,1.4408587320764927e-71
0,6.014239151061487e-130,4.7894092795843545e-133,1.4770352741397356e-132
0,8.772601247762335e-205,4.673450676809677e-221,3.5667121982426186e-222
0,1.4063011270789897e-182,2.0476606237312406e-183,9.71722518724054e-180
0,2.503873846524318e-183,5.098757604864398e-168,3.280140059453855e-178
0,7.24840645256705e-165,3.8029130078618996e-160,3.07479018605568e-163
0,9.930870169215409e-129,9.806957924342307e-130,2.7028083908296283e-126
0,2.573489674723536e-13,1.5973365482731617e-13,8.091885826582013e-14
0,1.454769206287066e-25,2.0617384104634393e-24,1.215781959785884e-25
0,1.6251462583341014e-57,6.131081619365785e-64,5.6074178198255195e-58
0,4.867516402663713e-179,7.312533219493121e-189,1.7334939473014665e-192
0,7.720030266016425e-187,1.4878832217299411e-189,8.338994591035949e-172
0,1.4026690748814424e-146,1.150139281303687e-146,1.2858916699072303e-145
0,1.8106567228780956e-71,1.4623860586084306e-75,6.045214795142425e-78
0,3.572644734819037e-73,5.274573708788171e-70,2.4849917437011444e-73
0,1.6567380464707554e-33,3.3762391845528344e-34,4.208490427999037e-33
0,7.01399152967515e-36,5.116294819615808e-36,1.9871118537015267e-34
0,2.085362425939103e-114,1.2755212864113607e-116,5.3564990126160055e-118
0,2.4915252943087063e-23,3.775710247507773e-23,6.4964214761917485e-24
0,1.6822736712808877e-71,1.1530568275000664e-81,2.6016757936601225e-82
0,1.060993821727826e-102,8.999680200471045e-96,2.1411774015834512e-101
0,2.530865839113926e-74,1.1984987136453925e-68,1.7067924874718298e-75
0,5.072461425396627e-41,1.3928180189752498e-41,4.03748328270402e-43
0,4.4168686428781854e-51,6.480449253715199e-54,3.7073922769824278e-53
0,1.483355404149994e-59,4.635080025586417e-57,4.694273751443529e-62
0,9.18191799725845e-179,6.712091004092061e-184,2.3715352607184693e-169
0,2.3783895637497064e-73,3.8872393284201866e-67,1.3834824245998138e-69
0,1.7681821494293182e-214,4.992980413505248e-210,1.3554312469270377e-207
0,1.6505197789197623e-89,9.05273930164855e-81,5.85460861962323e-89
0,2.7032826071779126e-99,1.1271157048994317e-103,8.46712479248477e-104
0,5.845692168505804e-112,3.6147257390693975e-118,5.496412046318152e-117
0,1.9126344326160878e-135,1.3643975193692505e-145,2.1853904035196566e-142
0,1.1312906457954202e-60,1.2787462289255882e-52,1.654502087495569e-61
0,1.3855278468324116e-46,3.6051425275580215e-46,9.15400405875437e-44
0,2.8813425606393596e-61,1.3616448615522017e-65,2.370942221461294e-57
0,2.1217406057390842e-158,1.1661872054648566e-162,4.205861294920474e-144
0,2.2703444519017318e-172,1.5787374081161782e-180,4.584590377781438e-177
0,1.1625913306478198e-24,1.3345815026367025e-23,1.6779730500510118e-24
0,1.2538228495526417e-56,7.986927803006195e-57,5.1400695620686556e-52
0,5.750028829342682e-37,7.59663624271234e-41,1.2663382372956625e-41
0,3.61935536208182e-85,5.805603935758827e-86,3.1683085366266063e-81
0,9.437493065778366e-83,1.5397379078785745e-86,1.1165961381451753e-83
0,8.04666054796836e-59,3.675132328088884e-61,4.3217638506283184e-54
0,4.6868504699913774e-20,2.3983668037329844e-20,7.185592365452808e-20
0,6.097362359017541e-40,1.079886367006358e-40,1.3770057634369117e-40
0,2.0465926090912487e-103,1.001102681650451e-102,8.790307964522576e-99
0,6.369969417794461e-164,1.0511340022549012e-173,3.676298616152728e-176
0,1.6822924821053564e-83,1.2065471506197815e-84,2.098539467826743e-77
0,9.594727361499581e-124,2.8808203166517616e-128,3.772584754479983e-115
0,3.337988290699436e-145,2.2236972211156078e-144,2.7476203159002198e-135
0,6.434855351311446e-200,3.5074723527869565e-195,3.2234197511380675e-205
0,8.472205923883449e-97,1.659295313615739e-104,5.902551875941579e-102
0,4.967796768374336e-39,3.660750193599246e-39,1.4155213752229448e-38
0,3.572611551093702e-84,1.390092536244675e-84,1.7222158592038906e-80
0,3.302354248680428e-155,3.917295933140228e-165,2.0811385627484398e-159
0,5.249802448994897e-76,9.602542812308527e-72,4.427862086451112e-76
0,6.632386987574231e-43,7.908945156800822e-41,9.232076157232664e-45
0,1.2175743267062402e-305,3.43187355269874e-310,6.05146e-319
0,2.720391577024418e-66,4.2660543943289074e-64,3.135915900765427e-69
0,3.0164999622606525e-88,3.2791147074564086e-85,1.8745663376904283e-87
0,9.633148912633422e-161,5.0963638584761436e-148,4.3344961092117847e-156
0,2.6936282063080052e-188,3.993406464456508e-183,1.5984350144824614e-184
0,1.8324542862981243e-52,9.593959148263837e-54,2.1530410159850283e-49
0,1.0719319154184133e-71,7.438085288174038e-77,8.613487007734306e-77
0,1.3241869416622916e-78,4.213875682921513e-80,3.242561102842522e-76
0,2.2630501020391125e-17,4.501551733183104e-18,2.98677753938706e-17
0,9.51597744848958e-23,3.479540001104301e-23,2.4372199452875272e-23
0,6.68105642235639e-36,1.0118952189046068e-35,5.10240281441225e-36
0,6.801038187234669e-63,4.5086319724742845e-66,7.952855390086347e-65
0,5.0785103620644816e-111,1.7070680726283167e-115,7.720991972307793e-111
0,1.372939905034871e-141,3.1847506102370286e-145,2.237531062397375e-146
0,3.028599390255871e-115,3.189576420073901e-103,1.7469416384471266e-111
0,4.1890289981622164e-114,1.6159859043387283e-104,1.0041909537978493e-117
0,2.269861713402577e-37,5.841006929822779e-38,1.0802220056140507e-34
0,1.646207790917007e-91,3.931689368654821e-89,4.768889760981745e-84
0,1.740436857082805e-78,3.895315841493951e-75,2.165966583977599e-77
0,5.5379775890260285e-96,1.2501859840081768e-101,3.081587645343832e-88
0,3.1067058708940606e-48,4.34362037986844e-46,2.0092093280431897e-51
0,3.505305289937291e-130,1.2585488747559046e-137,7.661933459979275e-138
0,8.012601177382918e-58,4.528506778093309e-60,2.8423693843489205e-59
0,5.745071990653783e-41,4.5459967132395686e-41,1.5975517100884809e-40
0,0.0,0.0,0.0
0,2.5341335346361757e-32,1.1028576273506423e-33,1.8609921006903312e-34
0,1.0792965858438587e-77,1.857911469314118e-83,2.3182379014700934e-79
0,2.2700124163244297e-23,6.48006797187703e-24,7.603685532398875e-22
0,7.151568457916661e-104,1.4221850229032454e-96,2.1556689779552176e-103
0,5.398622019195591e-106,1.7472300541142346e-111,2.1137848208302578e-105
0,2.120989968321728e-66,1.5477300041947473e-67,3.277215097449334e-71
0,2.1128802591298836e-28,4.211197662610925e-29,1.875148842901296e-29
0,1.322826478502214e-31,1.6145806450155099e-27,1.011924559464413e-30
0,7.344686938960622e-64,4.002024555719469e-68,1.8162088960973055e-65
0,3.0363992535321215e-67,4.0266632298614816e-65,2.8086164911599443e-61
0,8.04300854523986e-89,3.78614229270157e-81,2.3104272385711503e-90
0,1.6380751007450624e-31,9.692646792651646e-34,1.0483245241860368e-28
0,1.9994380240761137e-98,6.70124651256487e-96,9.043349195267866e-98
0,1.903250019732948e-76,2.9075649092766094e-77,6.158073783751967e-72
0,2.3660926441973095e-45,2.3588734483166214e-44,1.7785999839954535e-43
0,9.076928548790088e-84,1.957264587982153e-78,8.989969963283943e-82
0,6.147172691727142e-79,3.2024450162603334e-77,5.048044073697173e-77
0,2.033427321072052e-102,8.155529504789352e-104,8.40944940346349e-105
0,8.683100276450704e-95,1.9184266992042572e-88,3.5721292375819997e-100
0,5.006421542805813e-100,1.0915353336861878e-93,7.317197914916676e-102
0,6.568988758627027e-108,1.426236198960806e-116,2.8117464459033856e-117
0,3.542185686547338e-44,8.043350605698104e-45,7.590418659125667e-45
0,1.0821982326310188e-158,2.0313217543331174e-175,2.9561986331965136e-169
0,4.119018394088727e-57,1.522470888712352e-63,2.7307633493636235e-60
0,1.5454015186835267e-80,1.7488545086205406e-84,4.191138691112534e-71
0,1.3889833250323537e-131,1.2162631465372105e-136,1.0937558152623266e-130
0,3.89447974831917e-35,1.1891933680436149e-38,5.480521781910198e-37
0,3.295502725136395e-79,5.707234223960177e-79,2.7592450434770697e-73
0,2.5381402458771707e-101,2.0082560999401982e-104,1.9279183308502032e-104
0,9.822343625352942e-122,9.009811824137828e-128,1.4064248276475472e-115
0,2.8226113614441647e-64,6.82158199127346e-63,9.024922754767565e-67
0,1.314813010011495e-159,1.046672336982963e-147,7.702742633084176e-160
0,1.187184471359308e-56,8.689889175402551e-54,8.540950875996141e-55
0,4.39506835376714e-35,1.7557307621202942e-32,1.7053936354369335e-35
0,7.367965917592981e-160,3.770318033876416e-137,4.814567833050375e-165
0,6.394182603152914e-69,1.9463633441997453e-64,7.726162022220292e-70
0,5.002546775616232e-69,5.801013163844418e-73,3.8278194721155713e-69
0,9.345168427355876e-48,1.1881204040323932e-50,1.0796072739810057e-50
0,7.493180024334146e-53,1.920902673472479e-48,5.05325590730341e-55
0,1.5600416439583213e-49,1.9382446839058758e-50,9.64289337180874e-47
0,1.7117494095383643e-91,6.960312073999374e-94,9.73430600815835e-87
0,5.153100352447714e-56,6.03993358641566e-57,3.509301912886957e-54
0,2.6088632718247936e-92,1.6269055161843606e-88,1.2843594971211637e-84
0,4.4598983626872834e-58,5.3306757898452e-59,2.0443997422206923e-53
0,1.6070367012344174e-241,4.3626754060304277e-252,2.74540013902754e-254
0,1.3679478900425916e-87,4.252202599073197e-93,1.3005703497762196e-93
0,9.11090396294212e-79,3.445348758011153e-79,1.6346559212375809e-74
0,3.622589214474289e-42,2.2002727668927414e-39,9.60271756110674e-43
0,6.608736247809996e-156,6.208768411942816e-162,3.894368905126995e-162
0,1.8613012872180102e-64,6.562491662932484e-69,9.262856047479241e-64
0,7.86762401822944e-76,2.5152134021140333e-66,2.5583739146040723e-77
0,1.4959600412951267e-71,1.7241757325087223e-74,3.4361888928510613e-71
0,1.199609070938806e-284,1.1892321214577902e-307,3.358705416564198e-305
0,8.117103789578689e-50,3.020134477647122e-50,7.693628333914064e-47
